deliveryPeriodIndex,advertiserNumber,advertiserCategoryIndex,budget,CPAConstraint,realAllCost,realAllConversion,timeStepIndex,state,action,reward,reward_continuous,done,next_state
0,0,2,1061.8101782710437,14.50714306409916,232.86972873686148,0.25975786651320765,13,"(0.7291666666666666, 0.7995918610308007, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 135, 577, 219)",21.45311215877038,0.020011490505431613,0.032310190004566,0,"(0.7083333333333334, 0.7806861023727936, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 77, 1363, 79)"
0,0,2,1061.8101782710437,14.50714306409916,249.4554460360493,0.27579235569826405,14,"(0.7083333333333334, 0.7806861023727936, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 177, 1371, 266)",27.013995209411252,0.01603448918505641,0.02588899572746529,0,"(0.6875, 0.7650658741638358, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 495, 632, 165)"
0,0,2,1061.8101782710437,14.50714306409916,262.9240885974333,0.29416249632620245,15,"(0.6875, 0.7650658741638358, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 308, 1382, 247)",22.041660229953255,0.01837014062793839,0.02966009623012262,0,"(0.6666666666666666, 0.7523812692909431, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 356, 1257, 221)"
0,0,2,1061.8101782710437,14.50714306409916,277.25967722001513,0.31470299950510355,16,"(0.6666666666666666, 0.7523812692909431, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 364, 1397, 209)",21.02563423024662,0.020540503178901118,0.03316432428256912,0,"(0.6458333333333334, 0.7388801850896929, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 491, 563, 61)"
0,0,2,1061.8101782710437,14.50714306409916,290.62255235925005,0.33748312014023085,17,"(0.6458333333333334, 0.7388801850896929, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 435, 1410, 162)",21.09737198244908,0.022780120635127306,0.036780370050302914,0,"(0.625, 0.7262951906973866, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 51, 641, 269)"
0,0,2,1061.8101782710437,14.50714306409916,304.9367075356643,0.35378238426252406,18,"(0.625, 0.7262951906973866, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 273, 1248, 178)",19.220690387987563,0.016299264122293194,0.026316496543970964,0,"(0.6041666666666666, 0.7128142922568366, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 209, 1733, 209)"
0,0,2,1061.8101782710437,14.50714306409916,321.549434488714,0.3745143648492592,19,"(0.6041666666666666, 0.7128142922568366, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 488, 202, 233)",24.291463398912338,0.020731980586735154,0.033473480236095934,0,"(0.5833333333333334, 0.6971686266821286, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 421, 1633, 247)"
0,0,2,1061.8101782710437,14.50714306409916,340.6061627174569,0.39357441057236303,20,"(0.5833333333333334, 0.6971686266821286, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 289, 143, 146)",22.475037518799596,0.01906004572310384,0.03077400449716867,0,"(0.5625, 0.6792212302277331, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 308, 659, 236)"
0,0,2,1061.8101782710437,14.50714306409916,360.7894055642606,0.40950345944919003,21,"(0.5625, 0.6792212302277331, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 395, 1986, 196)",20.801856093296838,0.015929048876826998,0.02571875371615146,0,"(0.5416666666666666, 0.6602128959135262, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 473, 1663, 88)"
0,0,2,1061.8101782710437,14.50714306409916,381.9957032556728,0.4262904089076318,22,"(0.5416666666666666, 0.6602128959135262, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 178, 1802, 269)",27.5147757841673,0.016786949458441773,0.027103904451898878,0,"(0.5208333333333334, 0.6402410609044262, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 347, 1634, 56)"
0,0,2,1061.8101782710437,14.50714306409916,406.8709117922609,0.44347066903852544,23,"(0.5208333333333334, 0.6402410609044262, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 395, 623, 298)",24.921890979693217,0.01718026013089362,0.027738936737689564,0,"(0.5, 0.6168138899791176, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 303, 452, 86)"
0,0,2,1061.8101782710437,14.50714306409916,425.83736302506554,0.46517615430869724,24,"(0.5, 0.6168138899791176, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 58, 1682, 97)",27.007962241794267,0.021705485270171816,0.035045283260145346,0,"(0.4791666666666667, 0.5989515153090161, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 210, 627, 124)"
0,0,2,1061.8101782710437,14.50714306409916,440.98508417863445,0.48044423753466126,25,"(0.4791666666666667, 0.5989515153090161, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 469, 1445, 153)",27.50451657453539,0.015268083225963998,0.024651570551555167,0,"(0.4583333333333333, 0.5846855745000533, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 148, 2200, 142)"
0,0,2,1061.8101782710437,14.50714306409916,454.08383859671426,0.5005967483048412,26,"(0.4583333333333333, 0.5846855745000533, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 415, 337, 243)",21.398485311783862,0.02015251077017999,0.03253787876904247,0,"(0.4375, 0.5723493258125444, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 210, 1603, 82)"
0,0,2,1061.8101782710437,14.50714306409916,469.365755482294,0.5212734346372759,27,"(0.4375, 0.5723493258125444, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 353, 1527, 177)",23.365759421530388,0.02067668633243471,0.033384203134916336,0,"(0.4166666666666667, 0.5579570010841609, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 225, 459, 236)"
0,0,2,1061.8101782710437,14.50714306409916,485.85638337907164,0.5439103303289041,28,"(0.4166666666666667, 0.5579570010841609, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 424, 1045, 287)",22.183574823585904,0.022636895691628224,0.03654912165145963,0,"(0.3958333333333333, 0.5424263269257822, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 313, 2074, 275)"
0,0,2,1061.8101782710437,14.50714306409916,504.81914011995843,0.5605921946646825,29,"(0.3958333333333333, 0.5424263269257822, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 146, 2331, 160)",22.018326748094026,0.016681864335778323,0.026934235916764644,0,"(0.375, 0.5245674316835421, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 196, 546, 241)"
0,0,2,1061.8101782710437,14.50714306409916,521.799467335294,0.5827425318187589,30,"(0.375, 0.5245674316835421, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 66, 1243, 207)",24.785927662496206,0.022150337154076407,0.03576353305213086,0,"(0.3541666666666667, 0.5085755646221575, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 282, 1060, 73)"
0,0,2,1061.8101782710437,14.50714306409916,535.9330616768485,0.6044228273256077,31,"(0.3541666666666667, 0.5085755646221575, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 351, 180, 144)",21.837238114449548,0.021680295506848805,0.03500461232466877,0,"(0.3333333333333333, 0.4952647161948347, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 465, 2006, 210)"
0,0,2,1061.8101782710437,14.50714306409916,556.8811538376932,0.6260362787837654,32,"(0.3333333333333333, 0.4952647161948347, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 177, 2065, 74)",21.707678174628803,0.021613451458157792,0.034896687134723776,0,"(0.3125, 0.4755360560354881, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 223, 625, 81)"
0,0,2,1061.8101782710437,14.50714306409916,578.6637798832539,0.6479017157746247,33,"(0.3125, 0.4755360560354881, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 200, 3009, 176)",25.026446161078947,0.02186543699085931,0.03530353841038353,0,"(0.2916666666666667, 0.45502144194407906, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 466, 245, 225)"
0,0,2,1061.8101782710437,14.50714306409916,601.5440807839418,0.6696888763419354,34,"(0.2916666666666667, 0.45502144194407906, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 219, 2806, 75)",23.917850654080333,0.02178716056731062,0.03517715471512357,0,"(0.2708333333333333, 0.4334730509332261, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 440, 35, 222)"
0,0,2,1061.8101782710437,14.50714306409916,615.2977113217786,0.6916503071766301,35,"(0.2708333333333333, 0.4334730509332261, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 313, 2559, 287)",20.558565503631172,0.021961430834694703,0.03545852833143655,0,"(0.25, 0.42052004782655783, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 141, 3425, 115)"
0,0,2,1061.8101782710437,14.50714306409916,629.9942083697708,0.7109721103146199,36,"(0.25, 0.42052004782655783, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 496, 853, 100)",22.84652283582866,0.019321803137989826,0.031196633276757816,0,"(0.22916666666666666, 0.40667906442976776, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 363, 2617, 135)"
0,0,2,1061.8101782710437,14.50714306409916,646.0409572821916,0.7271358494101456,37,"(0.22916666666666666, 0.40667906442976776, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 219, 837, 64)",21.08302836150248,0.01616373909552567,0.0260976802911764,0,"(0.20833333333333334, 0.39156643013712067, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 102, 1595, 285)"
0,0,2,1061.8101782710437,14.50714306409916,667.4419215164648,0.7463718587194936,38,"(0.20833333333333334, 0.39156643013712067, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 152, 1219, 55)",27.782002284755418,0.019236009309347938,0.031058112115433714,0,"(0.1875, 0.3714112605293848, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 360, 2983, 101)"
0,0,2,1061.8101782710437,14.50714306409916,680.1388657075818,0.7676127496612036,39,"(0.1875, 0.3714112605293848, 6.678146001636616, 6.010331401472954, 2.790550473839461, 1.614581882133978, 0.018997742423620262, 0.0051332400276928045, 2.371967902763542, 1.533852788027279, 0.017097968181258236, 0.0047225808254773806, 1.614581882133978, 419, 635, 155)",19.982093118123952,0.021240890941710035,0.03429515767486875,0,"(0.16666666666666666, 0.3594534318600538, 6.744927461652982, 6.070434715487684, 2.790550473839461, 1.5984360633126382, 0.018617787575147857, 0.0051332400276928045, 2.371967902763542, 1.5185142601470063, 0.01675600881763307, 0.0047225808254773806, 1.5984360633126382, 141, 1081, 232)"
